numer_startowy;numer_klubu;sezon1;sezon2;sezon3
4164;2;432,37;122,63;226,37
4165;2;158,44;255,61;248,73
4166;2;412,54;163,30;279,59
4167;2;130,29;160,01;218,76
4168;3;230,99;190,10;121,33
4169;1;323,52;377,98;145,84
4170;1;392,67;206,07;237,05
4171;3;155,74;197,20;341,49
4172;3;113,58;254,23;110,91
4173;2;218,34;363,42;111,50
4174;1;197,93;170,19;161,29
4175;3;228,33;119,89;431,59
4176;4;244,81;215,28;413,30
4177;3;377,65;293,28;197,34
4178;1;387,23;323,43;117,59
4179;3;340,03;170,27;248,84
4180;2;125,77;349,30;330,96
4181;3;442,80;426,59;209,77
4182;2;250,36;142,02;330,14
4183;4;216,10;371,07;188,50
4184;3;165,73;389,97;315,97
4185;3;166,55;367,97;403,10
4186;3;133,65;173,84;187,53
4187;1;319,43;296,42;129,41
4188;2;286,55;358,08;258,86
4189;3;428,23;219,90;448,76
4190;3;108,10;191,99;339,76
4191;3;143,91;155,51;394,34
4192;1;333,92;324,87;133,83
4193;3;173,78;147,55;230,62
4194;1;421,15;119,09;103,05
4195;3;326,12;137,52;447,35
4196;2;198,72;265,63;173,40
4197;1;274,57;134,01;447,01
4198;3;449,57;350,07;383,49
4199;2;310,61;291,11;412,36
4200;3;378,01;327,50;368,60
4201;2;356,49;409,85;112,82
4202;3;421,05;424,11;402,33
4203;3;140,21;126,77;229,93
4204;2;204,42;351,68;350,47
4205;3;243,74;222,78;234,90
4206;2;364,98;157,16;108,73
4207;2;202,52;351,71;179,17
4208;3;263,09;190,14;351,60
4209;2;243,76;266,45;214,52
4210;3;448,24;229,54;138,95
4211;3;256,86;133,35;433,61
4212;1;311,46;389,61;336,39
4213;2;381,46;135,17;415,72
4214;3;119,51;186,45;123,72
4215;1;156,56;429,94;407,51
4216;2;211,03;389,56;426,86
4217;1;155,34;101,28;140,94
4218;3;162,72;172,70;319,14
4219;3;232,07;310,61;224,39
4220;3;200,24;337,76;328,54
4221;2;123,40;266,55;187,92
4222;3;264,69;187,57;337,27
4223;3;196,58;181,54;261,27
4224;2;129,64;305,52;136,08
4225;2;433,23;332,48;252,10
4226;3;135,40;151,23;107,80
4227;2;154,73;197,42;107,42
4228;4;341,25;341,67;153,22
4229;3;378,91;143,99;353,56
4230;2;127,53;207,13;277,29
4231;4;116,59;182,57;290,38
4232;3;118,23;238,39;118,47
4233;1;137,89;448,17;393,16
4234;3;213,80;130,67;431,73
4235;4;415,49;117,64;357,37
4236;2;290,17;353,57;251,25
4237;2;220,92;216,69;426,68
4238;2;188,95;365,90;431,81
4239;4;294,49;405,14;266,61
4240;1;353,18;163,20;359,37
4241;1;368,33;252,26;401,11
4242;3;214,25;188,14;414,95
4243;1;222,88;233,96;194,54
4244;2;345,49;442,76;364,25
4245;2;146,62;136,42;279,55
4246;2;416,04;187,35;300,08
4247;3;203,59;418,50;328,61
4248;1;264,35;254,92;149,40
4249;3;327,91;401,20;244,08
4250;2;382,80;210,39;336,66
4251;1;332,76;324,03;321,66
4252;2;175,21;245,92;104,63
4253;4;232,75;120,32;230,33
4254;3;264,68;156,37;294,08
4255;4;233,38;195,01;413,44
4256;2;103,26;405,75;415,03
4257;3;394,34;142,95;143,47
4258;2;305,82;313,83;195,02
4259;4;302,38;120,69;401,33
4260;3;122,15;163,84;143,36
4261;2;333,04;290,66;419,22
4262;1;154,70;270,07;204,56
4263;4;324,96;430,98;135,66
4264;2;283,34;190,87;200,87
4265;4;127,04;252,09;170,53
4266;3;342,76;255,20;328,52
4267;3;105,84;249,79;394,61
4268;2;433,09;227,77;388,26
4269;4;429,84;209,32;377,44
4270;1;425,82;146,86;206,11
4271;4;299,22;273,47;254,08
4272;3;131,40;250,12;310,65
4273;2;289,40;283,42;392,07
4274;4;445,73;129,59;321,65
4275;1;167,03;234,21;167,72
4276;3;230,19;295,07;331,75
4277;1;125,42;257,80;286,84
4278;2;300,16;411,88;337,22
4279;3;414,50;436,35;178,03
4280;4;193,36;321,60;438,95
4281;4;216,28;186,61;418,15
4282;1;263,40;298,49;210,63
4283;1;278,49;208,26;208,58
4284;2;352,68;380,90;239,96
4285;2;178,71;269,96;199,66
4286;3;321,86;436,29;111,13
4287;3;345,72;433,13;346,88
4288;2;117,64;162,04;380,87
4289;2;172,29;354,24;407,22
4290;2;338,66;447,14;222,21
4291;2;429,68;171,75;364,54
4292;2;313,71;394,03;217,48
4293;1;286,53;351,08;120,80
4294;2;127,51;448,96;134,95
4295;4;387,25;274,37;241,71
4296;3;206,12;429,34;230,69
4297;3;403,39;310,28;323,29
4298;3;358,55;260,52;313,26
4299;1;259,31;185,40;117,81
4300;4;108,90;322,52;195,93
4301;3;207,19;309,34;115,50
4302;4;150,30;167,17;137,48
4303;4;183,55;396,84;448,59
4304;1;277,63;394,38;343,91
4305;4;360,33;111,81;447,30
4306;3;268,66;133,86;255,44
4307;3;179,07;169,37;398,90
4308;2;100,39;286,17;203,37
4309;2;156,34;391,97;310,50
4310;2;306,60;397,63;285,67
4311;3;261,47;115,28;322,10
4312;3;314,74;361,53;206,94
4313;4;248,33;375,40;366,21
4314;3;201,86;361,64;399,27
4315;3;182,76;140,34;383,41
4316;1;154,45;373,36;222,75
4317;2;271,82;420,14;294,35
4318;2;171,18;168,77;173,23
4319;2;287,46;434,85;136,52
4320;2;371,32;389,06;361,05
4321;3;254,77;165,88;288,90
4322;4;328,27;159,84;258,41
4323;4;441,83;183,43;271,21
4324;3;181,22;125,12;296,19
4325;2;362,67;199,67;212,59
4326;2;168,21;217,66;244,25
4327;2;279,84;390,93;183,78
4328;4;380,28;210,81;437,73
4329;3;373,38;334,99;408,42
4330;3;126,09;126,90;118,56
4331;2;225,73;295,83;212,47
4332;4;233,15;330,73;167,89
4333;3;334,80;178,29;159,76
4334;4;179,88;177,16;261,19
4335;2;442,87;248,71;244,64
4336;4;115,27;104,81;314,68
4337;4;257,21;311,55;360,95
4338;2;210,02;310,58;338,59
4339;4;363,18;235,14;300,71
4340;1;372,73;408,70;314,86
4341;4;249,09;203,31;145,78
4342;2;219,07;216,69;290,65
4343;4;362,18;253,61;295,54
4344;1;256,87;417,45;110,87
4345;3;280,24;287,11;251,96
4346;2;335,07;221,65;409,40
4347;4;170,75;221,58;324,41
4348;3;368,96;210,40;447,93
4349;1;344,11;328,22;274,44
4350;3;227,49;307,85;151,77
4351;3;359,64;441,39;444,53
4352;3;326,33;324,73;391,69
4353;3;124,16;238,73;434,39
4354;2;191,16;212,95;155,52
4355;4;260,80;344,17;103,06
4356;2;393,79;413,86;274,52
4357;4;317,36;326,85;351,86
4358;3;205,37;343,32;118,53
4359;4;367,35;211,10;344,27
4360;4;400,22;184,08;255,68
4361;1;150,09;353,89;333,06
4362;2;411,74;182,75;427,84
4363;3;263,94;407,86;444,77
4364;2;411,98;223,26;286,79
4365;2;136,17;160,56;298,19
4366;3;304,19;404,19;406,14
4367;4;358,69;114,05;141,97
4368;2;350,50;244,96;246,95
4369;3;171,58;297,30;312,84
4370;3;230,37;328,22;162,44
4371;2;431,46;426,10;303,12
4372;2;357,15;361,85;427,19
4373;2;386,49;171,99;417,94
4374;2;364,98;230,21;443,24
4375;3;136,90;213,05;163,75
4376;2;419,45;139,31;150,63
4377;3;353,95;126,61;116,20
4378;4;227,57;205,55;304,06
4379;1;141,79;117,87;152,96
4380;4;148,83;330,70;235,87
4381;3;206,48;237,27;330,74
4382;2;223,10;329,08;349,80
4383;2;148,16;370,03;377,12
4384;1;282,59;415,98;271,93
4385;3;255,10;442,61;268,10
4386;3;398,92;294,79;303,69
4387;2;408,91;248,02;339,22
4388;2;237,93;330,16;402,44
4389;4;140,92;391,11;160,03
4390;2;337,46;190,38;122,29
4391;2;260,31;271,68;440,01
4392;2;321,87;413,16;236,05
4393;4;246,28;285,33;138,34
4394;2;177,24;417,85;357,80
4395;2;189,10;176,91;376,10
4396;3;138,53;337,06;160,43
4397;3;339,65;395,43;196,09
4398;2;284,31;354,66;200,10
4399;2;392,57;188,41;255,91
4400;3;199,46;101,92;370,76
4401;4;228,76;125,32;128,29
4402;4;111,75;438,70;193,96
4403;2;396,68;255,56;267,74
4404;2;362,02;156,62;270,23
4405;4;391,73;337,03;212,36
4406;3;166,82;121,91;319,08
4407;2;403,64;163,84;362,88
4408;2;145,17;246,78;267,40
4409;3;189,04;186,80;214,44
4410;3;401,48;392,47;385,85
4411;2;200,17;138,17;340,32
4412;3;393,35;102,27;388,43
4413;2;241,34;292,15;215,70
4414;3;446,46;420,71;110,71
4415;1;250,32;234,50;133,33
4416;3;166,31;129,11;247,98
4417;3;364,58;197,07;318,27
4418;3;444,22;123,64;252,30
4419;3;289,60;144,06;248,50
4420;1;420,20;427,82;332,88
4421;2;375,06;134,52;432,14
4422;2;100,11;100,55;250,08
4423;2;403,52;310,37;220,42
4424;4;325,57;421,12;304,38
4425;4;341,20;408,08;330,57
4426;4;306,93;137,82;268,36
4427;1;418,54;338,82;424,42
4428;3;119,20;273,14;121,42
4429;2;225,69;201,05;133,88
4430;1;261,33;388,76;338,09
4431;1;226,93;347,17;418,23
4432;2;121,09;406,62;104,13
4433;3;183,61;210,31;449,25
4434;4;147,74;409,85;312,31
4435;2;243,82;221,30;253,50
4436;2;410,92;254,97;149,15
4437;3;175,25;425,82;358,51
4438;3;129,14;317,69;264,97
4439;3;135,49;308,82;390,75
4440;3;338,06;424,52;436,46
4441;4;184,77;402,39;198,11
4442;3;414,24;287,41;313,40
4443;2;274,47;357,52;321,23
4444;3;367,40;340,58;194,54
4445;2;362,28;373,30;211,30
4446;3;154,64;227,56;118,59
4447;2;327,72;275,84;310,45
4448;3;342,50;150,39;193,28
4449;2;105,12;326,06;200,05
4450;3;203,46;132,69;243,39
4451;3;115,14;337,67;206,51
4452;2;446,02;118,96;420,01
4453;2;194,39;257,00;176,94
4454;3;188,60;389,11;363,56
4455;4;100,39;424,50;149,72
4456;2;420,48;224,42;347,99
4457;2;117,08;129,23;189,57
4458;3;148,80;274,57;275,55
4459;3;287,51;398,06;340,60
4460;1;331,60;110,50;351,15
4461;3;411,78;361,30;433,53
4462;2;374,97;228,09;430,31
4463;2;197,38;339,30;350,59
4464;1;313,94;229,56;185,49
4465;4;185,79;227,88;261,92
4466;3;426,59;130,78;397,52
4467;3;387,30;230,73;398,56
4468;3;421,94;279,22;415,20
4469;3;234,48;376,20;269,84
4470;1;122,23;219,32;383,99
4471;3;264,31;343,09;238,94
4472;2;362,96;196,37;205,85
4473;3;281,56;424,28;119,14
4474;2;386,95;100,72;232,13
4475;2;240,95;420,36;253,48
4476;4;269,04;433,20;113,09
4477;1;217,58;181,09;147,31
4478;2;108,80;405,57;148,21
4479;3;408,24;241,55;428,30
4480;3;430,83;136,01;341,61
4481;2;285,99;245,64;259,69
4482;2;429,79;104,19;251,45
4483;2;225,06;366,35;268,77
4484;2;110,37;214,64;164,81
4485;3;143,38;273,55;197,03
4486;3;262,17;361,14;140,19
4487;1;261,82;397,95;316,72
4488;2;131,60;384,06;367,04
4489;2;404,24;230,20;268,91
4490;4;445,16;421,38;224,45
4491;2;214,94;269,25;160,99
4492;4;381,91;371,12;417,71
4493;3;190,46;167,28;379,86
4494;3;259,20;317,53;448,13
4495;3;312,03;156,90;287,05
4496;2;184,34;410,79;210,70
4497;1;427,15;102,84;123,45
4498;2;335,61;398,98;431,05
4499;3;244,11;306,30;373,77
4500;4;135,12;283,93;208,75
4501;2;264,78;347,50;261,71
4502;3;343,64;422,98;177,90
4503;4;329,09;262,77;150,37
4504;4;184,81;352,06;373,30
4505;4;256,11;115,22;420,34
4506;3;392,92;127,49;295,29
4507;3;374,13;181,94;303,17
4508;2;282,54;217,28;294,97
4509;3;427,11;105,07;314,45
4510;2;369,89;297,11;298,74
4511;3;198,67;393,73;265,19
4512;4;240,51;282,77;290,47
4513;3;135,69;292,36;174,92
4514;1;371,20;175,18;247,76
4515;2;101,51;271,50;412,76
4516;3;169,91;174,86;256,42
4517;1;204,40;428,32;428,62
4518;3;318,61;229,16;182,45
4519;2;340,17;360,54;164,68
4520;2;279,76;291,61;392,64
4521;2;250,05;166,76;264,31
4522;4;161,48;326,14;447,00
4523;2;358,56;136,74;150,07
4524;3;443,72;248,15;309,05
4525;4;314,82;397,78;374,44
4526;3;242,61;192,60;158,89
4527;2;102,68;177,53;261,61
4528;2;409,25;306,87;104,72
4529;4;258,01;410,45;342,22
4530;3;305,20;247,75;177,21
4531;3;404,10;372,47;120,81
4532;3;376,87;340,30;325,91
4533;2;265,05;368,21;301,40
4534;1;390,00;179,37;151,58
4535;2;407,23;414,36;323,71
4536;1;186,42;270,82;244,17
4537;4;330,07;129,42;328,37
4538;2;420,64;382,60;165,80
4539;2;210,94;125,61;176,28
4540;3;206,80;358,47;379,69
4541;1;217,12;129,13;258,80
4542;2;233,18;272,40;357,95
4543;2;218,93;167,18;195,44
4544;2;375,04;106,40;211,58
4545;1;230,51;314,33;265,91
4546;3;361,51;189,78;379,59
4547;2;215,19;434,76;297,31
4548;3;263,71;409,58;295,75
4549;2;296,30;379,05;217,12
4550;4;133,61;357,67;240,90
4551;3;300,27;237,67;315,10
4552;2;265,98;134,75;298,51
4553;2;313,97;265,42;143,20
4554;4;261,45;176,65;318,81
4555;3;189,79;212,51;125,34
4556;2;350,53;194,36;309,01
4557;3;148,39;111,24;287,00
4558;2;235,81;206,58;406,65
4559;4;292,32;426,84;222,29
4560;1;161,66;411,87;426,43
4561;2;100,43;412,40;353,57
4562;3;305,03;398,53;202,68
4563;2;267,90;200,26;223,35
4564;2;150,61;254,11;216,86
4565;1;245,07;278,83;111,62
4566;2;119,98;207,70;130,04
4567;2;232,49;285,67;210,77
4568;2;400,46;218,16;243,42
4569;3;344,06;445,85;222,85
4570;3;430,88;385,01;357,95
4571;1;179,56;115,65;448,43
4572;2;249,86;365,93;180,06
4573;4;366,05;172,51;229,89
4574;2;351,45;195,78;378,86
4575;4;176,07;194,89;347,94
4576;3;122,59;165,86;160,60
4577;4;298,57;180,29;319,62
4578;3;125,10;258,96;292,10
4579;3;307,72;175,88;130,19
4580;3;154,28;325,42;202,67
4581;1;137,46;335,13;448,87
4582;1;310,96;128,84;256,18
4583;2;345,13;389,61;113,24
4584;2;188,96;242,30;398,83
4585;1;414,95;280,19;148,43
4586;3;303,44;323,22;254,97
4587;4;444,63;101,23;227,51
4588;3;204,96;225,79;442,08
4589;1;212,47;402,83;341,09
4590;4;134,29;181,36;380,51
4591;2;229,85;365,63;303,30
4592;2;353,34;151,52;400,87
4593;3;302,51;389,80;390,29
4594;1;258,22;150,59;218,48
4595;3;288,11;232,62;216,27
4596;4;204,46;195,78;169,84
4597;3;204,81;366,64;445,92
4598;4;308,46;412,90;199,21
4599;3;272,54;163,42;431,04
4600;2;307,38;407,64;231,70
4601;3;252,45;148,74;390,55
4602;2;349,03;377,79;408,47
4603;3;170,36;342,22;144,82
4604;1;263,44;377,15;363,96
4605;2;430,82;434,68;311,54
4606;4;342,76;386,19;412,56
4607;1;348,12;416,26;261,17
4608;2;338,96;202,05;322,66
4609;3;320,18;347,30;148,21
4610;2;145,20;280,12;104,35
4611;2;238,74;379,85;269,15
4612;1;297,26;220,25;133,58
4613;3;290,51;207,39;371,44
4614;3;114,23;235,90;269,02
4615;3;428,93;144,90;163,92
4616;3;197,52;439,19;377,95
4617;2;251,14;302,90;270,64
4618;3;216,10;125,06;298,91
4619;3;111,69;213,36;130,53
4620;2;313,55;279,06;173,07
4621;3;314,51;190,74;175,76
4622;2;151,11;250,48;130,52
4623;1;186,75;354,36;363,63
4624;1;131,02;199,92;444,87
4625;2;216,55;172,85;251,78
4626;2;159,60;165,91;448,67
4627;1;217,86;225,90;232,06
4628;3;263,64;313,03;352,88
4629;2;331,61;365,11;186,23
4630;2;276,88;235,05;237,68
4631;3;100,69;124,11;308,96
4632;3;367,67;164,72;331,36
4633;4;146,71;285,11;448,93
4634;3;222,40;394,50;304,52
4635;3;145,64;406,07;320,68
4636;3;409,94;442,93;138,61
4637;3;149,85;168,74;262,58
4638;3;238,81;172,03;200,56
4639;3;445,29;172,94;385,05
4640;3;165,99;371,04;320,57
4641;2;131,23;419,24;440,43
4642;1;338,57;399,45;148,47
4643;4;248,47;111,65;169,59
4644;1;155,97;140,18;373,46
4645;2;361,85;176,76;125,16
4646;3;154,31;422,01;348,96
4647;4;402,08;298,38;186,07
4648;2;320,25;282,67;178,16
4649;4;333,83;408,75;370,16
4650;2;348,61;338,86;168,61
4651;2;203,56;188,89;179,54
4652;1;264,77;392,70;151,66
4653;3;216,07;255,67;176,46
4654;2;191,25;402,12;434,04
4655;1;339,72;100,07;346,83
4656;3;104,79;150,24;381,52
4657;3;252,47;239,47;333,20
4658;2;118,51;243,38;378,46
4659;2;143,63;120,83;294,92
4660;3;400,92;374,38;431,59
4661;3;139,47;269,57;173,36
4662;1;360,67;261,53;122,45
4663;3;193,56;135,59;296,86
4664;3;165,75;321,50;224,85
4665;2;409,27;305,44;320,72
4666;2;319,37;392,06;390,42
4667;1;196,19;410,24;228,49
4668;2;440,25;290,65;280,03
4669;3;435,59;217,56;337,84
4670;1;389,83;182,38;240,03
4671;3;178,32;394,66;422,16
4672;3;336,74;196,45;180,79
4673;3;427,58;398,27;182,21
4674;2;107,81;181,20;186,50
4675;2;360,28;284,67;127,70
4676;1;266,85;278,15;135,71
4677;3;261,34;230,47;421,05
4678;1;211,07;227,86;275,51
4679;2;305,01;329,52;238,39
4680;3;354,18;200,59;403,41
4681;1;109,35;302,60;351,13
4682;2;300,27;267,43;296,43
4683;4;340,41;445,18;122,05
4684;3;328,81;425,84;323,91
4685;4;202,18;304,12;151,22
4686;2;387,91;334,58;396,26
4687;4;335,89;143,76;182,26
4688;1;328,11;405,89;263,03
4689;3;407,07;412,17;208,16
4690;4;340,04;447,08;325,77
4691;4;326,59;155,41;241,32
4692;2;428,83;106,69;120,00
4693;3;144,37;229,15;232,76
4694;2;238,63;413,56;328,53
4695;2;185,88;436,38;226,92
4696;2;242,75;425,36;198,37
4697;1;163,77;187,96;158,13
4698;2;317,06;241,61;126,23
4699;2;418,80;351,95;416,75
4700;2;296,81;123,19;343,37
4701;2;126,82;340,28;178,46
4702;3;448,01;200,44;269,89
4703;3;170,27;239,13;379,01
4704;3;164,43;360,07;267,49
4705;4;320,34;244,77;242,25
4706;3;198,30;318,28;393,62
4707;4;432,65;345,05;105,95
4708;2;258,58;213,49;105,50
4709;3;104,24;356,16;114,43
4710;1;190,52;179,14;259,79
4711;4;161,31;317,70;216,67
4712;2;381,86;145,17;412,62
4713;2;119,24;258,58;288,53
4714;4;152,77;423,50;339,16
4715;3;242,74;166,54;300,61
4716;3;202,62;186,33;447,70
4717;3;397,69;396,16;399,41
4718;1;416,19;180,33;176,27
4719;3;216,85;266,70;116,75
4720;2;233,97;409,14;343,38
4721;3;386,06;315,88;421,07
4722;2;157,53;189,82;323,83
4723;1;254,45;159,26;244,18
4724;2;378,09;301,76;244,17
4725;1;164,08;428,79;133,76
4726;2;118,87;140,94;331,36
4727;3;286,88;181,07;397,77
4728;1;205,40;271,26;157,80
4729;2;255,32;160,75;172,77
4730;3;155,91;295,11;417,87
4731;3;330,29;212,81;133,19
4732;2;201,05;191,42;441,46
4733;3;298,76;338,08;300,88
4734;4;154,93;270,53;215,24
4735;1;101,42;263,06;335,40
4736;2;381,41;263,94;178,32
4737;3;447,17;275,60;302,22
4738;2;139,43;235,08;183,09
4739;2;437,55;155,86;413,68
4740;2;123,57;116,70;218,31
4741;3;308,73;297,32;308,39
4742;3;360,00;113,74;412,22
4743;2;277,14;110,23;406,48
4744;2;112,32;118,03;375,31
4745;2;323,63;307,94;103,59
4746;3;288,92;256,77;251,20
4747;4;389,65;386,14;195,04
4748;3;303,68;370,46;310,00
4749;2;181,20;168,12;321,61
4750;4;279,77;248,47;160,78
4751;1;355,78;387,96;105,22
4752;1;442,17;116,17;283,79
4753;4;142,57;291,32;255,45
4754;1;389,65;178,17;358,11
4755;1;420,67;236,29;212,41
4756;3;255,93;157,18;320,93
4757;3;137,83;336,40;168,25
4758;4;132,89;268,26;213,22
4759;3;182,30;164,19;203,72
4760;2;355,94;189,10;412,36
4761;2;116,71;321,77;129,53
4762;1;163,67;352,72;420,19
4763;2;254,76;194,74;211,33
4764;3;398,61;260,31;425,14
4765;1;209,30;309,91;181,32
4766;3;249,62;224,02;329,18
4767;2;395,36;420,46;444,86
4768;4;377,53;245,79;273,04
4769;3;184,37;124,92;397,37
4770;2;270,15;364,54;179,78
4771;2;302,72;170,38;436,20
4772;1;441,19;190,83;200,14
4773;3;136,05;373,70;148,30
4774;4;147,19;251,81;115,77
4775;3;183,07;269,03;188,51
4776;1;141,99;135,99;188,60
4777;4;227,54;385,09;271,70
4778;2;417,57;175,96;168,43
4779;2;161,18;318,32;217,53
4780;2;361,76;406,93;181,82
4781;4;344,56;153,45;159,38
4782;1;179,12;393,01;290,73
4783;4;343,99;130,14;144,05
4784;4;291,82;394,95;358,15
4785;3;392,54;423,49;113,63
4786;1;374,00;424,70;351,62
4787;2;426,15;405,39;180,26
4788;2;179,13;315,40;383,16
4789;4;192,24;372,28;383,44
4790;4;439,71;105,38;329,41
4791;2;192,82;210,57;231,57
4792;2;180,99;407,15;197,53
4793;2;354,36;348,92;267,60
4794;3;380,93;378,10;307,25
4795;1;218,45;429,32;248,78
4796;2;249,01;369,01;240,41
4797;3;328,73;291,54;133,80
4798;3;386,01;177,86;400,28
4799;1;204,46;324,56;180,52
4800;3;435,60;272,04;152,14
4801;4;106,46;405,18;126,05
4802;1;449,02;404,18;331,73
4803;3;302,18;213,31;230,55
4804;3;275,94;175,80;141,31
4805;2;429,78;116,52;154,69
4806;3;387,73;213,22;448,73
4807;3;200,94;425,60;239,31
4808;2;305,88;234,97;434,16
4809;3;434,20;429,04;356,97
4810;1;419,00;165,13;155,62
4811;4;153,49;407,08;312,44
4812;3;213,82;390,45;414,75
4813;2;334,49;401,23;311,98
4814;1;234,30;317,48;184,23
4815;4;142,27;333,10;275,42
4816;3;440,57;381,14;341,90
4817;2;216,86;159,55;365,77
4818;2;116,57;364,66;340,92
4819;3;225,92;309,77;404,61
4820;2;105,05;207,57;306,04
4821;3;172,00;169,71;266,75
4822;4;159,96;417,29;105,03
4823;4;171,87;214,22;345,23
4824;4;448,72;344,13;417,65
4825;4;201,32;317,43;161,67
4826;1;391,44;201,76;358,20
4827;1;444,60;172,16;352,51
4828;4;170,99;367,06;357,88
4829;4;127,45;286,67;278,87
4830;3;129,05;140,09;396,20
4831;3;391,41;287,38;264,12
4832;2;123,28;430,91;117,95
4833;2;377,75;249,34;399,03
4834;3;385,22;199,16;254,41
4835;2;193,75;308,66;406,14
4836;3;112,47;310,76;320,65
4837;1;181,51;270,91;425,80
4838;2;104,75;273,73;425,33
4839;3;304,15;316,75;210,72
4840;3;134,69;412,56;258,80
4841;3;343,55;208,83;161,31
4842;2;350,18;105,74;153,09
4843;3;268,72;175,66;274,06
4844;2;367,84;360,21;287,25
4845;1;270,73;446,62;302,63
4846;1;223,21;196,06;209,28
4847;2;281,88;354,63;253,57
4848;4;102,08;178,58;413,01
4849;1;245,99;419,40;320,26
4850;3;125,94;199,99;136,13
4851;3;187,44;249,90;253,95
4852;1;370,16;424,08;410,42
4853;3;376,22;401,80;140,23
4854;4;434,16;450,00;353,83
4855;4;329,48;207,37;401,75
4856;2;427,99;172,04;194,54
4857;2;178,46;413,32;255,42
4858;1;368,22;447,01;209,84
4859;2;137,92;356,59;199,61
4860;2;395,01;104,96;301,60
4861;2;291,13;347,61;223,88
4862;1;331,95;316,94;359,47
4863;2;292,67;188,95;384,05
4864;2;174,55;359,12;328,56
4865;2;188,87;353,13;305,68
4866;2;251,16;373,13;147,57
4867;2;101,08;402,13;412,49
4868;3;326,46;266,23;228,88
4869;3;337,61;144,99;168,33
4870;2;323,00;106,99;224,26
4871;3;109,63;148,38;119,36
4872;2;246,68;195,45;434,87
4873;2;251,32;180,29;267,97
4874;2;143,61;384,77;317,10
4875;2;438,27;394,49;386,44
4876;3;395,01;156,64;168,84
4877;3;399,28;357,25;212,59
4878;4;442,12;382,20;141,39
4879;3;387,21;214,47;132,25
4880;1;391,25;303,50;281,46
4881;4;322,38;150,26;215,77
4882;3;158,93;348,84;416,23
4883;3;433,65;178,01;249,68
4884;3;177,79;153,96;356,63
4885;3;313,25;272,40;123,14
4886;4;259,64;150,35;395,10
4887;3;439,27;360,60;121,15
4888;3;144,85;250,24;144,37
4889;1;434,04;159,84;113,76
4890;3;114,97;344,62;357,49
4891;3;136,94;377,65;344,64
4892;3;348,06;360,71;360,57
4893;2;390,90;125,86;200,74
4894;2;191,62;426,55;130,59
4895;2;107,10;266,06;332,21
4896;3;330,30;286,32;380,45
4897;3;258,90;263,91;163,49
4898;3;136,41;413,02;439,67
4899;4;271,13;113,58;154,88
4900;3;206,09;119,21;207,96
4901;1;115,19;448,83;191,35
4902;4;278,71;114,92;165,09
4903;4;269,18;197,13;213,93
4904;4;415,68;146,91;151,06
4905;2;187,29;323,11;323,63
4906;4;159,58;273,24;129,26
4907;3;104,96;205,39;390,14
4908;4;148,74;138,20;175,60
4909;2;247,20;308,99;368,65
4910;1;157,53;230,98;147,74
4911;2;245,15;177,74;293,37
4912;2;240,89;322,62;188,91
4913;2;430,97;231,60;404,36
4914;3;427,09;157,57;259,10
4915;3;236,48;381,77;100,36
4916;3;131,45;411,13;368,40
4917;3;171,94;399,12;120,45
4918;3;325,60;142,09;101,66
4919;2;390,59;318,06;414,16
4920;3;232,15;148,33;420,44
4921;2;205,84;305,86;280,73
4922;3;168,70;108,22;168,37
4923;2;419,58;345,45;213,20
4924;3;202,22;296,85;277,53
4925;3;218,66;276,97;402,49
4926;1;259,45;419,44;403,65
4927;3;287,47;411,50;435,74
4928;3;434,96;216,65;191,57
4929;3;352,85;163,26;145,48
4930;1;247,14;107,44;162,26
4931;2;403,15;427,61;107,12
4932;4;311,72;161,62;253,58
4933;4;290,58;280,81;292,59
4934;2;216,67;394,87;335,84
4935;2;319,07;201,48;359,55
4936;3;374,87;240,90;100,96
4937;3;127,33;253,15;281,20
4938;3;429,96;319,94;139,58
4939;2;193,12;374,87;394,72
4940;4;254,91;316,10;235,91
4941;3;384,18;284,43;132,00
4942;2;279,37;444,72;294,58
4943;2;387,84;206,19;215,86
4944;4;342,29;427,89;337,57
4945;3;158,08;352,73;103,64
4946;2;445,94;387,85;183,10
4947;1;421,64;102,62;404,60
4948;3;411,53;260,18;151,51
4949;3;364,13;237,39;288,49
4950;1;143,29;158,88;400,04
4951;1;269,65;218,06;323,69
4952;2;375,59;188,21;155,83
4953;3;348,84;350,50;163,90
4954;2;169,99;101,48;381,34
4955;1;205,72;331,54;323,37
4956;4;340,08;282,85;391,18
4957;3;236,18;313,29;376,15
4958;2;329,21;381,33;260,49
4959;3;368,76;229,84;388,94
4960;2;232,97;192,91;391,15
4961;2;308,50;293,03;266,93
4962;4;263,02;190,90;402,48
4963;2;200,73;413,75;301,43
4964;2;241,86;150,30;321,14
4965;2;126,58;336,97;227,25
4966;4;214,14;239,92;231,80
4967;3;273,45;218,07;384,57
4968;2;279,41;168,15;414,70
4969;2;437,85;277,08;257,12
4970;3;333,17;221,98;389,05
4971;2;276,86;318,27;193,32
4972;3;236,44;359,29;284,76
4973;1;222,78;148,91;410,22
4974;3;153,32;337,01;438,93
4975;2;373,99;213,58;129,49
4976;2;150,11;202,48;288,08
4977;1;266,85;274,27;336,76
4978;3;125,75;345,73;167,57
4979;2;290,48;223,25;313,14
4980;4;303,67;392,25;229,19
4981;1;440,35;438,30;425,24
4982;2;273,46;271,76;278,89
4983;1;144,87;370,15;421,22
4984;1;402,13;242,61;136,53
